,Date,Calories,Fat (g),Carbohydrates (g),Protein (g)
2706,2024-05-07,865.3,68.4,20.0,54.3
2707,2024-05-08,1806.0,102.0,134.3,97.0
2708,2024-05-08,659.2,56.3,2.6,37.8
2709,2024-05-09,1820.3,137.4,20.0,138.3
2710,2024-05-09,760.0,57.0,6.3,44.3
2711,2024-05-10,1422.1,111.4,24.8,84.7
2712,2024-05-10,576.8,49.3,2.2,33.0
2713,2024-05-10,865.3,68.4,20.0,54.3
2714,2024-05-11,1422.1,111.4,24.8,84.7
2715,2024-05-11,865.3,68.4,20.0,54.3
2716,2024-05-12,1820.2,142.9,3.4,133.6
2717,2024-05-13,1412.8,116.4,3.0,90.8
2718,2024-05-13,209.0,20.6,2.3,4.2
2719,2024-05-13,865.3,68.4,20.0,54.3
2720,2024-05-14,2278.1,184.8,23.0,145.1
2721,2024-05-15,1693.6,95.6,179.2,35.7
2722,2024-05-15,865.3,68.4,20.0,54.3
2723,2024-05-16,630.0,49.5,0.0,46.0
2724,2024-05-16,1070.0,74.0,76.6,26.0
2725,2024-05-16,865.3,68.4,20.0,54.3
2726,2024-05-17,1207.3,100.5,12.9,65.1
2727,2024-05-17,1522.1,126.9,12.0,87.5
2728,2024-05-18,568.5,34.0,48.1,21.1
2729,2024-05-18,630.0,49.5,0.0,46.0
2730,2024-05-18,865.3,68.4,20.0,54.3
2731,2024-05-19,900.0,70.8,14.4,54.0
2732,2024-05-19,782.8,66.9,3.0,44.8
2733,2024-05-19,865.3,68.4,20.0,54.3
2734,2024-05-20,1682.8,137.7,17.4,98.8
2735,2024-05-20,614.0,48.0,19.2,30.0
2736,2024-05-21,630.0,49.5,0.0,46.0
2737,2024-05-21,1479.3,116.4,39.2,84.3
2738,2024-05-22,667.0,53.4,25.3,28.5
2739,2024-05-22,630.0,49.5,0.0,46.0
2740,2024-05-22,865.3,68.4,20.0,54.3
2741,2024-05-22,206.0,17.6,0.8,11.8
2742,2024-05-23,1783.6,154.6,40.5,70.7
2743,2024-05-23,865.3,68.4,20.0,54.3
2744,2024-05-24,900.0,70.8,14.4,54.0
2745,2024-05-24,865.3,68.4,20.0,54.3
2746,2024-05-24,659.2,56.3,2.6,37.8
2747,2024-05-25,900.0,70.8,14.4,54.0
2748,2024-05-25,865.3,68.4,20.0,54.3
2749,2024-05-25,659.2,56.3,2.6,37.8
2750,2024-05-26,1765.3,139.2,34.4,108.3
2751,2024-05-26,765.6,61.2,29.0,32.7
2752,2024-05-27,955.0,69.0,0.0,84.0
2753,2024-05-27,731.0,60.7,13.7,37.2
2754,2024-05-27,865.3,68.4,20.0,54.3
2755,2024-05-28,121.0,0.0,25.8,0.0
2756,2024-05-28,958.5,67.5,0.0,90.0
2757,2024-05-28,865.3,68.4,20.0,54.3
2758,2024-05-29,958.5,67.5,0.0,90.0
2759,2024-05-29,614.0,48.0,19.2,30.0
2760,2024-05-29,865.3,68.4,20.0,54.3
2761,2024-05-29,515.0,44.0,2.0,29.5
2762,2024-05-30,1593.8,125.0,36.1,87.9
2763,2024-05-30,515.0,44.0,2.0,29.5
2764,2024-05-30,865.3,68.4,20.0,54.3
2765,2024-05-31,1563.1,122.6,35.1,86.4
2766,2024-05-31,209.0,20.6,2.3,4.2
2767,2024-05-31,865.3,68.4,20.0,54.3
2768,2024-05-31,350.2,29.9,1.4,20.1
2769,2024-06-01,1820.3,137.4,20.0,138.3
2770,2024-06-01,638.6,49.9,20.0,31.2
2771,2024-06-02,460.5,36.0,14.4,22.5
2772,2024-06-02,1185.6,99.0,17.5,59.7
2773,2024-06-02,865.3,68.4,20.0,54.3
2774,2024-06-02,536.0,40.2,4.5,31.3
2775,2024-06-03,630.0,49.5,0.0,46.0
2776,2024-06-03,724.5,56.6,22.7,35.4
2777,2024-06-03,865.3,68.4,20.0,54.3
2778,2024-06-03,906.4,77.4,3.5,51.9
2779,2024-06-04,1242.0,95.4,5.1,81.7
2780,2024-06-04,688.0,58.1,15.1,29.6
2781,2024-06-04,865.3,68.4,20.0,54.3
2782,2024-06-04,205.4,16.4,6.4,9.6
2783,2024-06-05,1516.1,119.9,33.6,82.8
2784,2024-06-05,649.9,55.3,6.8,33.8
2785,2024-06-05,865.3,68.4,20.0,54.3
2786,2024-06-06,1210.0,95.9,22.0,70.8
2787,2024-06-06,932.9,79.3,11.2,47.5
2788,2024-06-06,865.3,68.4,20.0,54.3
2789,2024-06-07,1671.4,132.6,34.0,93.7
2790,2024-06-07,428.0,32.1,3.6,25.0
2791,2024-06-07,865.3,68.4,20.0,54.3
2792,2024-06-08,1668.0,89.4,136.8,81.6
2793,2024-06-08,1025.3,78.4,30.0,60.3
2794,2024-06-08,290.0,23.2,11.0,12.4
2795,2024-06-09,1187.5,99.7,0.0,72.2
2796,2024-06-09,609.9,48.7,21.0,27.3
2797,2024-06-09,1025.3,78.4,30.0,60.3
2798,2024-06-10,1196.0,94.4,23.6,67.8
2799,2024-06-10,778.7,66.5,3.0,44.6
2800,2024-06-10,1016.5,84.8,26.0,43.7
2801,2024-06-11,1260.0,99.0,0.0,92.0
2802,2024-06-11,278.7,27.5,3.1,5.6
2803,2024-06-11,1025.3,78.4,30.0,60.3
2804,2024-06-12,1607.3,130.5,29.9,84.5
2805,2024-06-12,1535.4,91.7,120.6,65.0
2806,2024-06-12,19.5,0.1,3.9,1.6
2807,2024-06-13,818.2,57.9,1.9,72.8
2808,2024-06-13,494.4,42.2,1.9,28.3
2809,2024-06-13,1078.6,81.7,33.3,62.3
2810,2024-06-13,505.7,40.4,16.4,23.6
2811,2024-06-14,955.0,69.0,0.0,84.0
2812,2024-06-14,642.7,54.9,2.5,36.8
2813,2024-06-14,1132.0,85.1,36.7,64.3
2814,2024-06-15,1221.2,99.0,5.5,79.5
2815,2024-06-15,498.8,40.9,13.1,22.4
2816,2024-06-15,1132.0,85.1,36.7,64.3
2817,2024-06-16,883.7,69.7,7.9,57.8
2818,2024-06-16,1145.7,86.0,37.7,65.3
2819,2024-06-16,984.8,83.8,9.7,51.8
2820,2024-06-17,2173.5,169.4,45.7,128.0
2821,2024-06-17,789.3,66.0,10.0,42.5
2822,2024-06-18,1762.0,134.6,36.7,110.3
2823,2024-06-18,618.0,52.8,2.4,35.4
2824,2024-06-18,543.2,39.6,30.0,23.7
2825,2024-06-19,919.2,70.9,18.2,55.6
2826,2024-06-19,1132.0,85.1,36.7,64.3
2827,2024-06-19,485.7,38.8,16.7,21.7
2828,2024-06-20,900.0,70.8,14.4,54.0
2829,2024-06-20,1199.2,88.5,40.4,71.3
2830,2024-06-20,721.0,61.6,2.8,41.3
2831,2024-06-21,473.6,37.8,16.3,21.2
2832,2024-06-21,1920.2,150.1,43.2,112.6
2833,2024-06-21,1260.0,99.0,0.0,92.0
2834,2024-06-22,774.6,19.0,0.0,139.7
2835,2024-06-22,1199.2,88.5,40.4,71.3
2836,2024-06-23,915.0,71.3,15.6,55.2
2837,2024-06-23,1128.9,84.4,37.6,72.1
2838,2024-06-23,1046.3,86.7,18.5,54.0
2839,2024-06-24,919.2,70.9,18.2,55.6
2840,2024-06-24,1128.9,84.4,37.6,72.1
2841,2024-06-24,688.0,58.8,2.7,39.4
2842,2024-06-25,974.2,69.1,3.8,85.6
2843,2024-06-25,1109.3,84.0,37.3,68.0
2844,2024-06-25,896.7,75.2,10.0,48.8
2845,2024-06-26,649.2,49.6,3.8,47.6
2846,2024-06-26,1316.1,110.6,19.9,66.4
2847,2024-06-26,1109.3,84.0,37.3,68.0
2848,2024-06-27,1125.0,46.4,89.9,85.7
2849,2024-06-27,952.0,81.3,34.9,35.2
2850,2024-06-27,756.6,63.2,9.5,40.8
2851,2024-06-28,630.0,49.5,0.0,46.0
2852,2024-06-28,900.0,70.8,14.4,54.0
2853,2024-06-28,1030.6,82.7,36.1,51.6
2854,2024-06-28,241.6,19.2,7.5,11.3
2855,2024-06-29,645.0,50.0,1.2,47.2
2856,2024-06-29,733.4,62.7,2.8,42.0
2857,2024-06-29,1041.9,83.2,35.8,49.8
2858,2024-06-29,241.6,19.2,7.5,11.3
2859,2024-06-30,915.0,71.3,15.6,55.2
2860,2024-06-30,975.0,81.9,10.3,53.3
2861,2024-06-30,1041.9,83.2,35.8,49.8
2862,2024-07-01,1407.6,72.3,3.6,176.3
2863,2024-07-01,1255.2,96.5,49.1,57.8
2864,2024-07-01,241.6,19.2,7.5,11.3
2865,2024-07-02,662.3,45.9,0.0,64.6
2866,2024-07-02,1041.9,83.2,35.8,49.8
2867,2024-07-02,884.6,73.5,21.6,39.0
2868,2024-07-02,412.0,35.2,1.6,23.6
2869,2024-07-03,630.0,49.5,0.0,46.0
2870,2024-07-03,1041.9,83.2,35.8,49.8
2871,2024-07-03,884.6,73.5,21.6,39.0
2872,2024-07-03,453.2,38.7,1.8,26.0
2873,2024-07-04,978.0,69.3,5.3,84.8
2874,2024-07-04,1041.9,83.2,35.8,49.8
2875,2024-07-04,618.0,52.8,2.4,35.4
2876,2024-07-04,321.5,27.1,7.1,13.8
2877,2024-07-05,900.0,70.8,14.4,54.0
2878,2024-07-05,1041.9,83.2,35.8,49.8
2879,2024-07-05,904.8,76.1,7.1,49.3
2880,2024-07-06,1644.4,132.3,39.6,86.9
2881,2024-07-06,983.8,73.0,7.1,78.4
2882,2024-07-07,1165.6,85.1,43.8,58.1
2883,2024-07-07,1708.6,139.2,35.8,90.3
2884,2024-07-07,128.6,10.9,2.8,5.5
2885,2024-07-08,1000.0,74.0,1.5,81.0
2886,2024-07-08,1041.9,83.2,35.8,49.8
2887,2024-07-08,976.1,82.2,12.3,49.4
2888,2024-07-09,1187.0,81.1,3.8,108.6
2889,2024-07-09,1041.9,83.2,35.8,49.8
2890,2024-07-09,618.0,52.8,2.4,35.4
2891,2024-07-10,649.2,49.6,3.8,47.6
2892,2024-07-10,1041.9,83.2,35.8,49.8
2893,2024-07-10,650.0,54.6,0.0,39.5
2894,2024-07-11,2091.9,165.8,52.6,112.8
2895,2024-07-11,643.0,54.3,14.1,27.7
2896,2024-07-12,1961.1,154.1,54.0,105.4
2897,2024-07-12,1069.7,91.0,20.5,48.1
2898,2024-07-13,1184.8,95.4,5.9,78.3
2899,2024-07-13,1041.9,83.2,35.8,49.8
2900,2024-07-13,760.8,65.3,20.5,30.4
2901,2024-07-14,1927.7,124.2,121.0,83.8
2902,2024-07-15,730.8,57.4,0.0,53.4
2903,2024-07-15,1041.9,83.2,35.8,49.8
2904,2024-07-15,1215.6,101.9,45.9,43.0
2905,2024-07-16,537.8,31.5,0.0,61.0
2906,2024-07-16,1061.6,83.5,36.1,53.9
2907,2024-07-16,1400.0,118.7,28.7,64.6
2908,2024-07-17,1651.0,109.2,78.3,108.8
2909,2024-07-17,1041.9,83.2,35.8,49.8
2910,2024-07-17,310.5,26.6,15.8,8.0
2911,2024-07-18,696.0,55.2,0.0,50.4
2912,2024-07-18,1041.9,83.2,35.8,49.8
2913,2024-07-18,1012.5,81.9,28.3,47.0
2914,2024-07-18,244.3,20.6,5.4,10.5
2915,2024-07-19,872.0,59.4,20.3,65.2
2916,2024-07-19,1041.9,83.2,35.8,49.8
2917,2024-07-19,675.7,55.3,35.3,20.7
2918,2024-07-19,411.5,34.7,9.0,17.7
2919,2024-07-20,569.0,40.5,2.0,43.0
2920,2024-07-20,1086.3,84.3,38.0,55.3
2921,2024-07-20,850.8,72.6,10.0,43.2
2922,2024-07-21,1260.0,99.1,20.2,75.6
2923,2024-07-21,1220.7,92.6,41.3,67.2
2924,2024-07-21,19.2,0.1,3.8,1.6
2925,2024-07-22,884.3,51.8,0.0,100.3
2926,2024-07-22,602.1,50.7,22.4,24.7
2927,2024-07-22,1018.9,80.9,34.1,48.2
2928,2024-07-23,630.0,49.5,0.0,46.0
2929,2024-07-23,651.0,55.6,2.5,37.3
2930,2024-07-23,1222.3,97.9,47.9,56.1
2931,2024-07-24,1225.8,98.1,20.4,65.5
2932,2024-07-24,1134.6,84.6,38.2,67.2
2933,2024-07-24,144.2,12.3,0.6,8.3
2934,2024-07-24,57.5,0.8,13.3,2.0
2935,2024-07-25,333.6,26.4,19.8,14.0
2936,2024-07-25,955.0,69.0,0.0,84.0
2937,2024-07-25,1047.5,84.6,38.4,44.0
2938,2024-07-25,110.4,7.7,9.1,2.2
2939,2024-07-26,790.7,45.2,38.2,63.9
2940,2024-07-26,1065.5,84.0,37.7,51.4
2941,2024-07-26,420.2,35.9,1.6,24.1
2942,2024-07-26,231.5,19.5,5.1,10.0
2943,2024-07-27,693.1,40.6,0.0,78.6
2944,2024-07-27,665.9,52.7,17.4,33.1
2945,2024-07-27,1001.6,81.4,35.1,42.2
2946,2024-07-27,201.5,1.2,51.5,2.8
2947,2024-07-28,1162.2,90.0,22.1,70.2
2948,2024-07-28,1075.3,83.7,37.8,56.0
2949,2024-07-28,208.0,15.6,1.7,12.1
2950,2024-07-29,144.0,0.4,38.2,0.8
2951,2024-07-29,1171.2,90.7,22.2,70.7
2952,2024-07-29,1134.6,84.6,38.2,67.2
2953,2024-07-29,57.6,4.9,3.9,2.1
2954,2024-07-30,1019.4,83.8,21.2,42.2
2955,2024-07-30,1188.0,88.0,41.6,69.2
2956,2024-07-30,300.0,22.5,2.5,17.5
2957,2024-07-31,832.0,61.6,1.2,67.4
2958,2024-07-31,1109.3,86.7,40.4,52.8
2959,2024-07-31,343.8,24.1,13.1,19.4
2960,2024-07-31,221.0,18.7,12.5,6.2
2961,2024-08-01,840.7,64.6,3.8,61.6
2962,2024-08-01,1098.3,86.1,40.2,53.5
2963,2024-08-01,567.7,45.7,13.5,27.0
2964,2024-08-02,568.9,32.3,3.8,63.9
2965,2024-08-02,1055.9,83.3,37.0,50.8
2966,2024-08-02,878.4,58.6,48.8,38.5
2967,2024-08-03,1200.2,87.8,58.8,44.2
2968,2024-08-03,120.0,9.0,1.0,7.0
2969,2024-08-03,1189.6,85.6,39.0,78.7
2970,2024-08-04,1265.8,109.1,1.3,76.8
2971,2024-08-04,188.0,14.1,1.6,11.0
2972,2024-08-04,1055.9,83.3,37.0,50.8
2973,2024-08-05,1196.6,93.3,20.1,73.1
2974,2024-08-05,226.6,19.4,0.9,13.0
2975,2024-08-05,1080.3,84.9,38.7,52.1
2976,2024-08-06,1104.2,64.7,0.0,125.2
2977,2024-08-06,1055.9,83.3,37.0,50.8
2978,2024-08-06,340.8,28.8,7.5,14.7
2979,2024-08-07,1095.0,86.1,17.5,65.7
2980,2024-08-07,282.2,24.0,18.9,10.3
2981,2024-08-07,1129.3,84.8,38.3,64.7
2982,2024-08-08,968.6,76.8,0.0,70.1
2983,2024-08-08,15.0,0.5,1.3,1.3
2984,2024-08-08,471.9,28.1,45.4,14.9
2985,2024-08-08,1050.6,79.0,30.8,59.4
2986,2024-08-09,903.5,51.9,3.8,101.9
2987,2024-08-09,1055.9,83.3,37.0,50.8
2988,2024-08-09,541.4,46.1,36.2,19.7
2989,2024-08-10,917.3,72.1,0.0,67.0
2990,2024-08-10,785.0,44.1,32.2,55.1
2991,2024-08-11,229.0,13.0,24.0,3.2
2992,2024-08-11,1032.1,87.2,19.2,42.4
2993,2024-08-11,1030.9,76.1,28.3,66.6
2994,2024-08-11,266.4,21.2,4.8,15.8
2995,2024-08-12,853.3,74.1,0.0,51.5
2996,2024-08-12,1059.9,83.3,37.1,51.6
2997,2024-08-12,598.0,47.0,4.1,34.7
2998,2024-08-13,803.3,51.9,0.0,81.5
2999,2024-08-13,144.0,0.4,38.2,0.8
3000,2024-08-13,1055.9,83.3,37.0,50.8
3001,2024-08-13,506.6,43.0,24.0,19.9
3002,2024-08-14,1147.5,87.2,29.1,66.6
3003,2024-08-14,19.2,0.1,3.8,1.6
3004,2024-08-14,1055.9,83.3,37.0,50.8
3005,2024-08-14,279.0,21.2,14.5,9.2
3006,2024-08-15,918.5,60.5,13.3,86.0
3007,2024-08-15,1130.6,88.0,41.7,53.6
3008,2024-08-15,451.2,36.9,10.0,20.5
3009,2024-08-16,1008.6,59.1,0.0,114.4
3010,2024-08-16,163.2,0.5,42.0,2.4
3011,2024-08-16,1055.9,83.3,37.0,50.8
3012,2024-08-16,274.6,23.1,6.7,11.6
3013,2024-08-17,761.0,53.5,12.6,58.5
3014,2024-08-17,1095.3,83.9,37.6,59.0
3015,2024-08-17,641.7,54.9,33.8,17.2
3016,2024-08-18,1064.1,90.0,19.6,44.0
3017,2024-08-18,218.4,18.7,0.8,12.5
3018,2024-08-18,1173.9,85.3,38.8,75.4
3019,2024-08-18,57.5,0.8,13.3,2.0
3020,2024-08-19,1284.6,100.2,1.6,90.9
3021,2024-08-19,1060.1,83.6,37.3,51.2
3022,2024-08-19,161.3,13.7,10.8,5.9
3023,2024-08-20,793.5,46.5,0.0,90.0
3024,2024-08-20,982.5,86.9,20.9,35.3
3025,2024-08-20,507.6,40.1,29.1,17.4
3026,2024-08-20,222.1,18.5,9.5,9.2
3027,2024-08-21,1131.0,89.7,0.0,81.9
3028,2024-08-21,1061.3,83.7,37.4,51.0
3029,2024-08-21,303.8,22.4,15.5,12.3
3030,2024-08-22,1134.0,89.2,18.1,68.0
3031,2024-08-22,15.0,0.5,1.3,1.3
3032,2024-08-22,1140.0,85.0,38.6,67.4
3033,2024-08-22,214.3,17.5,4.7,9.7
3034,2024-08-23,1127.8,72.9,0.0,114.5
3035,2024-08-23,1061.3,83.7,37.4,51.0
3036,2024-08-23,318.1,24.5,10.4,15.2
3037,2024-08-24,702.2,48.8,23.4,40.5
3038,2024-08-24,1096.5,90.7,21.3,45.2
3039,2024-08-24,457.5,30.8,16.6,25.3
3040,2024-08-24,259.4,21.2,5.8,11.8
3041,2024-08-25,812.0,60.1,1.2,65.8
3042,2024-08-25,1140.0,85.0,38.6,67.4
3043,2024-08-25,543.5,41.4,35.5,17.6
3044,2024-08-26,1087.8,69.8,0.0,107.4
3045,2024-08-26,1061.3,83.7,37.4,51.0
3046,2024-08-26,353.7,29.9,7.8,15.2
3047,2024-08-27,1152.0,90.6,18.4,69.1
3048,2024-08-27,1102.6,84.4,38.4,59.9
3049,2024-08-27,255.4,21.8,1.0,14.6
3050,2024-08-28,616.5,39.5,13.3,56.5
3051,2024-08-28,1063.2,83.8,37.8,51.7
3052,2024-08-28,827.7,58.6,44.6,37.1
3053,2024-08-29,611.6,42.4,0.0,59.7
3054,2024-08-29,1081.5,85.0,38.7,52.0
3055,2024-08-29,801.1,60.9,62.2,20.3
3056,2024-08-30,880.6,56.5,0.0,87.0
3057,2024-08-30,1081.5,85.0,38.7,52.0
3058,2024-08-30,144.0,0.4,38.2,0.8
3059,2024-08-30,418.1,35.2,22.9,16.2
3060,2024-08-31,712.2,41.7,0.0,80.8
3061,2024-08-31,1081.5,85.0,38.7,52.0
3062,2024-08-31,254.4,0.8,64.9,4.4
3063,2024-08-31,453.8,38.7,16.3,13.5
3064,2024-09-01,626.4,49.7,0.0,45.4
3065,2024-09-01,254.4,20.0,18.7,7.5
3066,2024-09-01,1060.1,83.6,37.3,51.2
3067,2024-09-01,569.9,48.1,5.1,30.8
3068,2024-09-02,698.9,55.4,0.0,50.6
3069,2024-09-02,755.9,62.3,21.4,35.3
3070,2024-09-02,1058.2,83.4,36.9,50.4
3071,2024-09-03,873.0,68.7,14.0,52.4
3072,2024-09-03,115.2,9.8,7.7,4.2
3073,2024-09-03,1095.3,83.9,37.6,59.0
3074,2024-09-03,424.4,36.3,1.6,24.3
3075,2024-09-04,676.4,39.6,0.0,76.7
3076,2024-09-04,605.4,39.8,40.0,27.2
3077,2024-09-04,1055.9,83.3,37.0,50.8
3078,2024-09-04,165.6,11.6,13.7,3.4
3079,2024-09-05,749.7,42.0,9.8,81.7
3080,2024-09-05,144.0,0.4,38.2,0.8
3081,2024-09-05,1055.9,83.3,37.0,50.8
3082,2024-09-05,556.2,47.5,2.2,31.9
3083,2024-09-06,790.8,54.8,0.0,77.1
3084,2024-09-06,144.0,0.4,38.2,0.8
3085,2024-09-06,1053.7,83.3,37.1,51.1
3086,2024-09-06,521.6,43.0,5.8,30.3
3087,2024-09-07,654.5,45.4,0.0,63.8
3088,2024-09-07,15.0,0.5,1.3,1.3
3089,2024-09-07,1057.1,83.4,37.0,50.6
3090,2024-09-07,788.9,64.5,17.8,38.0
3091,2024-09-08,1191.4,76.4,0.0,117.7
3092,2024-09-08,90.6,7.2,2.8,4.2
3093,2024-09-08,1057.1,83.4,37.0,50.6
3094,2024-09-08,163.0,0.5,42.0,2.3
3095,2024-09-09,573.6,33.6,0.0,65.0
3096,2024-09-09,186.3,1.0,48.0,2.3
3097,2024-09-09,1055.9,83.3,37.0,50.8
3098,2024-09-09,683.5,56.6,32.6,22.0
3099,2024-09-10,611.8,35.8,0.0,69.4
3100,2024-09-10,571.2,48.0,3.5,33.2
3101,2024-09-10,960.6,77.2,30.0,44.9
3102,2024-09-10,361.3,24.6,25.4,12.9
3103,2024-09-11,632.2,50.1,0.0,45.8
3104,2024-09-11,630.4,53.9,2.4,36.1
3105,2024-09-11,949.9,76.5,29.3,44.5
3106,2024-09-11,302.3,25.6,11.5,12.3
3107,2024-09-12,788.8,62.6,0.0,57.1
3108,2024-09-12,19.0,0.1,3.8,1.5
3109,2024-09-12,958.7,77.1,29.6,44.1
3110,2024-09-12,750.3,58.8,30.4,29.6
3111,2024-09-13,568.8,33.3,0.0,64.5
3112,2024-09-13,968.0,82.7,26.1,41.8
3113,2024-09-13,951.1,76.6,29.3,44.3
3114,2024-09-13,19.0,0.1,3.8,1.5
3115,2024-09-14,636.4,36.9,1.3,71.8
3116,2024-09-14,515.0,44.0,2.0,29.5
3117,2024-09-14,951.1,76.6,29.3,44.3
3118,2024-09-15,1670.6,120.2,2.4,139.6
3119,2024-09-15,866.7,72.1,24.6,36.9
3120,2024-09-16,907.3,73.9,26.7,42.9
3121,2024-09-16,742.1,51.4,0.0,72.4
3122,2024-09-16,855.6,68.9,26.2,40.8
3123,2024-09-17,946.6,77.1,28.8,43.9
3124,2024-09-17,862.9,59.8,0.0,84.2
3125,2024-09-17,224.6,19.1,15.0,8.2
3126,2024-09-17,1107.7,71.5,29.4,33.1
3127,2024-09-18,946.6,77.1,28.8,43.9
3128,2024-09-18,654.4,53.3,18.7,27.1
3129,2024-09-18,791.3,75.2,7.6,73.4
3130,2024-09-18,289.0,17.7,10.0,0.0
3131,2024-09-19,946.6,77.1,28.8,43.9
3132,2024-09-19,308.0,23.1,2.6,18.0
3133,2024-09-19,1145.3,76.0,14.3,99.5
3134,2024-09-19,1100.0,20.0,20.0,0.0
3135,2024-09-20,946.6,77.1,28.8,43.9
3136,2024-09-20,467.0,33.8,5.9,29.8
3137,2024-09-20,1014.4,63.4,2.0,101.8
3138,2024-09-20,1650.0,35.0,35.0,0.0
3139,2024-09-21,985.4,80.9,29.2,44.6
3140,2024-09-21,1230.9,72.1,0.0,139.6
3141,2024-09-21,300.0,22.5,2.5,17.5
3142,2024-09-22,1283.4,75.2,0.0,145.5
3143,2024-09-22,985.4,80.9,29.2,44.6
3144,2024-09-22,283.2,20.5,4.3,17.0
3145,2024-09-23,1114.7,87.1,37.4,56.5
3146,2024-09-23,512.3,35.5,0.0,50.0
3147,2024-09-23,418.0,30.4,5.6,25.5
3148,2024-09-23,462.6,34.9,25.6,14.7
3149,2024-09-24,1114.7,87.1,37.4,56.5
3150,2024-09-24,584.8,33.7,2.0,66.1
3151,2024-09-24,807.9,65.2,17.9,38.5
3152,2024-09-25,1114.7,87.1,37.4,56.5
3153,2024-09-25,650.0,40.9,2.3,64.6
3154,2024-09-25,762.1,59.1,17.5,40.3
3155,2024-09-25,1748.0,29.2,291.5,4.2
3156,2024-09-26,1855.5,133.3,37.0,132.8
3157,2024-09-26,164.8,14.1,0.6,9.4
3158,2024-09-26,488.4,40.3,29.9,13.6
3159,2024-09-27,1075.9,83.3,37.0,55.8
3160,2024-09-27,782.5,53.7,1.3,76.2
3161,2024-09-27,640.1,53.8,23.7,19.5
3162,2024-09-28,1075.9,83.3,37.0,55.8
3163,2024-09-28,133.0,11.4,7.6,3.8
3164,2024-09-28,702.7,41.2,0.0,79.7
3165,2024-09-28,1222.1,69.1,92.2,61.8
3166,2024-09-29,1090.9,83.8,38.3,57.1
3167,2024-09-29,659.6,38.6,0.0,74.8
3168,2024-09-29,1000.9,86.8,8.6,50.2
3169,2024-09-30,1075.9,83.3,37.0,55.8
3170,2024-09-30,498.5,42.6,1.9,28.6
3171,2024-09-30,727.2,39.6,14.0,78.1
3172,2024-09-30,446.3,33.9,23.6,14.6
3173,2024-10-01,1061.9,83.2,35.8,54.8
3174,2024-10-01,852.6,67.6,0.0,61.7
3175,2024-10-01,964.1,82.4,3.7,55.2
3176,2024-10-02,1194.9,94.6,43.4,58.6
3177,2024-10-02,496.7,34.4,0.0,48.4
3178,2024-10-02,1055.9,86.4,23.4,50.7
3179,2024-10-03,1635.5,116.8,35.8,119.8
3180,2024-10-03,572.0,42.9,4.8,33.4
3181,2024-10-03,536.8,37.9,29.4,17.3
3182,2024-10-04,1635.5,116.8,35.8,119.8
3183,2024-10-04,400.0,30.0,3.3,23.3
3184,2024-10-04,671.5,49.0,45.4,17.9
3185,2024-10-05,1061.9,83.2,35.8,54.8
3186,2024-10-05,638.3,43.7,1.3,62.1
3187,2024-10-05,652.0,48.9,5.4,38.0
3188,2024-10-05,391.0,35.0,8.2,12.9
3189,2024-10-06,1091.7,85.2,37.9,56.3
3190,2024-10-06,609.7,42.3,0.0,59.5
3191,2024-10-06,1054.4,83.3,15.0,53.3
3192,2024-10-07,1075.7,84.2,36.9,55.7
3193,2024-10-07,557.1,38.6,0.0,54.3
3194,2024-10-07,1109.9,90.3,9.5,61.1
3195,2024-10-08,1061.9,83.2,35.8,54.8
3196,2024-10-08,1016.0,71.2,25.6,66.4
3197,2024-10-08,667.5,54.7,19.1,30.0
3198,2024-10-09,1082.1,84.5,37.1,55.8
3199,2024-10-09,1291.8,99.6,7.7,97.2
3200,2024-10-09,366.0,28.7,21.6,12.1
3201,2024-10-10,1082.1,84.5,37.1,55.8
3202,2024-10-10,1150.8,82.9,6.7,87.3
3203,2024-10-10,510.3,42.7,20.9,14.4
3204,2024-10-11,1608.0,121.0,37.1,107.1
3205,2024-10-11,684.6,50.8,6.9,41.0
3206,2024-10-11,464.9,37.5,20.2,14.7
3207,2024-10-12,1082.1,84.5,37.1,55.8
3208,2024-10-12,1664.2,83.0,108.2,118.9
3209,2024-10-13,1082.1,84.5,37.1,55.8
3210,2024-10-13,490.9,34.0,0.0,47.9
3211,2024-10-13,1171.7,96.3,27.0,59.4
3212,2024-10-14,1097.7,84.7,37.7,58.1
3213,2024-10-14,654.1,16.1,0.0,118.0
3214,2024-10-14,1009.3,87.7,21.6,47.5
3215,2024-10-15,1097.7,84.7,37.7,58.1
3216,2024-10-15,496.7,34.4,0.0,48.4
3217,2024-10-15,944.0,79.5,20.0,42.3
3218,2024-10-16,1082.1,84.5,37.1,55.8
3219,2024-10-16,542.5,31.8,0.0,61.5
3220,2024-10-16,1126.0,90.8,24.6,56.1
3221,2024-10-17,1259.5,94.9,0.2,99.1
3222,2024-10-17,1066.1,83.5,36.1,55.2
3223,2024-10-17,422.6,26.7,27.2,15.2
3224,2024-10-18,502.0,20.4,58.5,22.0
3225,2024-10-18,1530.0,122.9,38.6,81.6
3226,2024-10-18,496.7,34.4,0.0,48.4
3227,2024-10-19,1596.9,120.2,36.8,106.3
3228,2024-10-19,1925.7,95.2,180.3,90.8
3229,2024-10-20,1076.8,84.2,36.8,55.6
3230,2024-10-20,580.0,46.0,0.0,42.0
3231,2024-10-20,1084.1,92.5,18.0,57.6
3232,2024-10-21,1076.8,84.2,36.8,55.6
3233,2024-10-21,638.0,50.6,0.0,46.2
3234,2024-10-21,729.2,62.3,2.8,41.8
